Year,Month,Day,V-TWAS_gal,V-PS_gal,V-HSW_gal,Dig1-T_degF,Dig2-T_degF,Dig1-pH,Dig2-pH,FOG_gal,SRT,HSW-VS_percent,HSW-COD_mgL,Dig1-alk_mgL,Dig2-alk_mgL,Dig1-VFA_mgL,Dig2-VFA_mgL,Dig1-FOS-TAC,Dig2-FOS-TAC,Q-influent_MGD,BOD-influent_mgL,TWAS-VS_percent,PS-VS_percent,Biogas
2022,8,22,9838,17877,20876,96.1,95.9,7.23,7.29,22137,17.7,7.5,172150,,,,,,,2.75,216,2.56,2.54,85
2022,8,23,10948,25420,26506,95.8,95.8,7.13,7.32,21295,13.6,5.27,157850,5492,6166,1781,831,0.32,0.13,2.79,247,2.31,3.51,107.7
2022,8,24,10320,19839,26350,96.1,95.8,7.02,7.36,22837,15.2,3.99,105300,5028,6299,1941,699,0.39,0.11,2.85,530,2.43,2.86,114.8
2022,8,25,10767,17868,28636,95.9,96.2,6.95,7.38,20083,15,6.25,120100,4502,6124,2232,865,0.5,0.14,2.87,722,2.42,2.3,123.3
2022,8,26,9183,16100,19166,95.9,96,7.06,7.42,24103,19.3,4.25,93700,3985,5515,1690,596,0.42,0.11,2.73,608,2.62,2.76,115.2
2022,8,27,9284,13485,17033,96.2,96.1,7.17,7.48,14999,21.6,,,4550,5529,1889,630,0.42,0.11,2.58,618,2.36,,124.1
2022,8,28,9193,9579,12457,95.6,95.6,7.21,7.36,0,27.5,,,4922,5331,1399,597,0.28,0.11,2.92,441,2.64,,120.9
2022,8,29,8993,11269,22952,96,95.9,7.29,7.41,28731,19.9,4.88,98600,5278,6002,1509,748,0.29,0.12,2.97,231,2.59,4.3,123.9
2022,8,30,8626,20622,11377,95.8,,7.25,,16974,21.1,,90050,5503,,1392,,0.25,,3.11,325,2.43,4.46,123.2
2022,8,31,7873,17129,28130,88.3,96,,7.29,26311,16.1,5.37,196050,,5640,,715,,0.13,2.89,550,2.39,2.3,124.6
2022,9,1,8801,16282,27260,96.4,96.2,7.18,7.14,12423,16.4,7.43,248400,5075,5714,1106,678,0.22,0.12,2.94,633,2.39,2.62,133.7
2022,9,2,8082,16426,24865,95.7,95.9,7.16,7.3,23130,17.4,,217650,4124,5061,1425,636,0.35,0.13,2.75,629,2.48,2.58,136.8
2022,9,3,7805,15893,12450,95.9,96.1,6.67,6.82,15128,23.7,,,4393,5150,1212,637,0.28,0.12,2.8,572,2.37,,119.4
2022,9,4,8280,17054,8057,96,95.8,7.27,7.32,0,25.7,,,4650,5085,771,626,0.17,0.12,2.4,934,2.37,,74.3
2022,9,5,8216,17007,5809,96.2,96,7.23,7.29,0,27.6,,,4539,5071,644,613,0.14,0.12,2.44,232,2.32,,57.1
2022,9,6,7724,17769,19863,96.5,95.7,7.2,7.26,23570,18.9,6.72,131350,5097,5743,585,651,0.11,0.11,2.69,120.4,2.36,3.31,83.9
2022,9,7,7258,21141,24595,96.2,95.9,7.72,7.11,19081,16.2,5.89,126550,4525,5306,1118,567,0.25,0.11,2.77,333,2.56,2.6,121
2022,9,8,6687,16539,18604,95.9,96.1,7.68,7.17,12633,20.5,3.92,100550,4511,5635,929,686,0.21,0.12,2.64,614,2.1,2.53,107.9
2022,9,9,5613,15669,14845,96.2,96,7.15,7.27,23531,23.7,4.14,72300,4174,4932,533,551,0.13,0.11,2.63,460,2.62,3.34,88.1
2022,9,10,5223,14614,8072,96.2,95.8,7,7.14,0,30.7,,,4292,4876,468,514,0.11,0.11,2.77,668,2.71,,76.5
2022,9,11,6620,15633,8120,95.8,95.9,6.92,7.07,0,28.2,,,4671,5417,590,799,0.13,0.15,4.06,622,2.94,,66.9
2022,9,12,5166,13144,25638,96.1,96.3,7.08,7.23,25731,19.5,5.31,95000,4508,5407,495,621,0.11,0.11,2.8,201,2.95,3.11,91.9
2022,9,13,6212,11401,24302,96,95.7,7.08,7.24,21172,20.5,4.6,64450,4394,5284,538,580,0.12,0.11,2.81,275,2.8,4.12,97.8
2022,9,14,6136,12303,29812,95.8,96.1,7.05,7.26,24549,17.8,5.78,114500,4405,5161,600,613,0.14,0.12,3.26,717,2.66,2.89,109.5
2022,9,15,6076,11592,26107,95.7,95.8,7.13,7.26,21601,19.6,5.19,91550,4141,4594,640,621,0.15,0.14,3.77,524,2.85,3.67,116.5
2022,9,16,4842,12272,30590,96,96.2,7.13,7.22,29455,18,6.54,112100,4534,4750,552,545,0.12,0.11,3.32,477,,3.17,120.1
2022,9,17,4454,13907,17120,96,95.9,7.27,7.28,15258,24.2,,,3991,4720,1405,530,0.35,0.11,3.41,503,2.26,,131.6
2022,9,18,4534,15749,6823,95.7,96.1,7.06,7.25,0,31.7,,,5122,5322,1657,674,0.32,0.13,3.69,166,2.55,,123.1
2022,9,19,4400,16111,23001,95.9,95.8,7.44,7.32,22213,19.7,7.54,83950,5500,5494,1129,626,0.21,0.11,3.27,46.2,2.54,3.14,124.7
2022,9,20,4282,22699,35030,96.3,95.7,7.28,7.39,26664,13.8,9.42,141950,5237,5415,1493,660,0.29,0.12,3.97,265,1.98,3.74,138.2
2022,9,21,3878,18198,25347,95.9,96.3,7.04,7.36,23020,18.1,7.54,130900,4270,5628,2280,735,0.53,0.13,3.73,360,2.77,4.16,142.6
2022,9,22,4340,15813,31611,95.9,95.9,7,7.38,28144,16.6,6.14,120600,4163,5699,2471,729,0.59,0.13,3.56,300,0.59,3.77,149.5
2022,9,23,3634,16520,28452,96.4,96.4,6.9,7.46,24775,17.7,7.93,157250,3447,5200,2189,633,0.64,0.12,3.02,216,1.4,2.25,153.8
2022,9,24,3009,16975,11210,95.8,95.6,6.67,7.3,15086,27.5,,,2889,5154,2120,637,0.73,0.12,2.8,418,1.46,,148.2
2022,9,25,3495,17094,10896,95.8,95.9,7.04,7.29,0,27.3,,,3797,5259,1585,833,0.42,0.16,2.43,444,1.27,,137.1
2022,9,26,2725,17610,23174,96,95.6,7.09,7.33,22017,19.7,7.74,108650,3909,5055,930,632,0.24,0.13,3.24,217,1.26,3.3,141.1
2022,9,27,2787,17294,26329,96.1,96.1,6.87,7.28,21301,18.5,7.97,,3870,5560,1426,745,0.37,0.13,3.51,228,,3.59,141.6
2022,9,28,2271,16886,28276,96.1,96.4,6.79,7.28,27057,18.1,11.43,176550,3321,5024,1486,614,0.45,0.12,3.4,326,1.34,3.35,141.7
2022,9,29,2305,17652,29739,95.9,95.7,6.66,7.3,26379,17.3,9.57,172450,2956,5567,2188,792,0.74,0.14,3.51,503,1.32,3.75,143.5
2022,9,30,1537,15844,23711,96.4,96.1,6.5,7.33,23824,20.9,9.86,201450,2555,5399,2377,746,0.93,0.14,3.37,687,1.48,3.72,157.4
2022,10,1,1482,16172,15737,96.2,96.1,7.07,7.18,15182,25.7,,,3579,5067,1424,1350,0.4,0.27,3.26,588,1.68,,189.2
2022,10,2,2096,15184,8651,96.2,96.2,7.27,7.36,0,33.1,,,3570,4935,865,945,0.24,0.19,3.09,445,1.72,,166.4
2022,10,3,1409,16442,23787,95.9,95.8,7.11,7.27,23188,20.6,7.62,207750,3648,5069,591,742,0.16,0.15,3.21,193,1.69,3.42,149.6
2022,10,4,1351,16357,31409,96,96.1,7.26,7.15,24985,17.5,5.89,109750,4062,5217,548,1489,0.13,0.29,3.26,248,1.65,3.66,154.7
2022,10,5,1060,17752,23578,95.7,95.8,7.18,7.18,21554,20.2,7.31,79600,3837,5129,476,1530,0.12,0.3,3.12,526,1.83,2.5,146
2022,10,6,2146,18307,25496,95.9,96,7.01,7.17,18673,18.7,3.15,172550,3748,5487,507,1265,0.14,0.23,3.35,608,2.15,2.48,148.8
2022,10,7,1334,14639,15176,95.8,96.4,7.09,6.89,16989,27.5,6.17,168450,3357,4083,423,1856,0.13,0.45,3.21,478,1.9,3.46,140.8
2022,10,8,1417,16307,5045,95.7,96.2,6.82,7.02,0,37.7,,,3639,5256,480,1546,0.13,0.29,3.05,471,1.69,,125.3
2022,10,9,1435,15235,3800,95.9,96.2,6.65,6.84,0,41.9,,,3777,5890,513,831,0.14,0.14,3.04,577,2.33,,67.4
2022,10,10,1573,16606,19436,96.2,95.8,7,7.18,17928,22.8,6.83,141750,3868,5870,474,852,0.12,0.15,3.25,283,2.27,3.35,104.8
2022,10,11,1241,15678,22763,96.1,95.8,7.02,7.18,23604,21.6,6.97,127050,3380,4731,396,703,0.12,0.15,3.12,1280,2.38,3.29,109.3
2022,10,12,1637,15249,29821,96,96,6.8,7.27,25030,18.4,5.68,230350,3277,5288,844,708,0.26,0.13,2.63,1070,2.23,2.34,110.4
2022,10,13,3574,13649,25321,96,95.6,6.5,6.49,24952,20.2,6.47,152800,2078,4650,1402,704,0.67,0.15,2.57,1150,2.88,2.37,131.9
2022,10,14,5401,15698,21878,95.9,96.1,6.8,7.06,28428,20,,,2488,4323,1216,811,0.49,0.19,2.54,804,3.61,2.12,151
2022,10,15,3844,15763,12475,95.9,96.2,6.88,6.98,0,26.7,,,2832,3950,970,909,0.34,0.23,2.35,901,3.4,,137.3
2022,10,16,5922,16041,12484,96.1,95.6,7.04,6.98,0,24.9,,,3277,4029,542,624,0.17,0.15,2.34,721,3.79,,149.3
2022,10,17,7260,14951,17518,96,95.8,6.99,7.12,26264,21.6,6.83,184750,3418,3991,445,645,0.13,0.16,2.41,290,2.36,2.65,142.6
2022,10,18,5313,15498,20682,96.1,96,6.95,6.91,21094,20.7,11.69,320250,3375,3294,449,1082,0.13,0.33,2.46,470,1.85,3.83,165.8
2022,10,19,8126,15846,26415,96.1,96.2,6.6,7.16,22821,17,1.95,196100,2363,3519,997,626,0.42,0.18,2.41,830,1.2,3.35,166
2022,10,20,5876,15338,21698,95.9,95.7,6.43,7.07,17673,20,9.45,155000,1965,3542,1239,490,0.63,0.14,2.46,752,2.94,,171.3
2022,10,21,6863,17777,22252,95.8,96.2,6.83,6.97,23317,18.3,7.42,130750,2756,3542,779,715,0.28,0.2,2.6,666,,,170
2022,10,22,7900,16047,25393,95.8,96.5,7.09,7.13,0,17.4,,,3294,3568,453,565,0.14,0.16,2.45,534,3.2,,116.4
2022,10,23,7424,16215,11671,95.8,95.8,7.1,7.15,0,24.3,,,3890,4212,713,528,0.18,0.13,2.43,707,3.1,,89.1
2022,10,24,7470,20305,7225,96.3,96.2,6.96,7.03,6273,24.5,,,3990,4205,564,666,0.14,0.16,2.75,540,2.93,2.38,81.8
2022,10,25,2632,5391,0,96.2,96,7.03,7.06,0,106.9,,,4018,4309,604,552,0.15,0.13,2.65,604,,3.15,48
2022,10,26,6825,8381,5369,96.3,96.1,7.09,7.13,4100,41.7,,,3760,3843,496,546,0.13,0.14,2.57,669,,,35.2
2022,10,27,14251,22202,9813,96.4,95.7,7.05,7.05,21721,18.5,,,3566,3859,491,628,0.14,0.16,2.59,770,2.79,2.9,62.9
2022,10,28,14430,23716,13021,96.2,95.7,7.01,7.01,16424,16.8,3.59,55400,3570,3495,515,567,0.14,0.16,2.33,550,2.78,3.38,92.2
2022,10,29,16449,16273,8112,96,96.3,7,6.99,0,21,,,3617,3710,511,596,0.14,0.16,2.3,649,2.81,,78.5
2022,10,30,16255,16589,8080,96.2,96.3,6.92,7,0,21,,,3641,3766,800,642,0.22,0.17,2.21,443,2.81,,69.2
2022,10,31,16035,19022,15631,96.1,96,7.06,7.06,15742,16.9,4.48,76900,3613,3689,527,553,0.15,0.15,2.41,326,2.78,,84
2022,11,1,17093,20953,23516,95.8,95.7,7.08,7.1,20512,13.9,5.58,228350,3639,3683,596,546,0.16,0.15,2.47,843,2.79,2.62,108.2
2022,11,2,16139,19969,26134,95.8,96,7.02,7.1,19038,13.8,5.57,,4213,4315,734,709,0.17,0.16,2.42,665,2.88,3.15,134.1
2022,11,3,16719,20668,20599,96.2,95.7,7.11,7.08,14460,14.8,6.94,,3920,3855,584,631,0.15,0.16,2.49,556,2.86,2.99,148.5
2022,11,4,18385,20128,22765,96.4,95.7,7.11,7.1,21019,14,5.33,,4312,4434,709,708,0.16,0.16,3.71,705,,3.22,141.1
2022,11,5,18445,12796,10828,95.9,96.2,7.12,7.14,0,20.4,,,4411,4439,723,674,0.16,0.15,3.27,599,2.88,,105.1
2022,11,6,653,799,6823,95.9,95.7,7.12,7.11,0,103.7,,,3960,3905,745,769,0.19,0.2,2.88,361,2.88,,3.8
2022,11,7,13894,21806,14776,96.2,95.9,7.19,7.12,14918,17,5.13,,4111,3855,571,591,0.14,0.15,2.48,212,2.88,3.68,92.8
2022,11,8,14190,22226,14338,96.2,95.9,7.02,7.01,21419,16.9,9.45,427100,3845,3640,562,552,0.15,0.15,2.64,282,2.97,2.62,134
2022,11,9,12843,18058,32744,96.4,95.9,7.11,7.09,28540,13.5,7.27,154850,4162,3981,611,737,0.15,0.19,2.55,358,2.92,3.28,178
2022,11,10,12398,16562,14622,96,96.1,7.05,7.01,10746,19.7,6.88,,3763,3871,680,787,0.18,0.2,2.79,542,2.94,3.11,183.5
2022,11,11,12454,16562,3782,96.1,96.3,7.19,7.1,7931,26.2,,,3524,3430,567,551,0.16,0.16,2.79,555,3.1,,127.4
2022,11,12,10641,16562,3780,95.8,96.2,7.17,7.07,0,27.7,,,4248,4136,674,663,0.16,0.16,2.79,568,2.89,,93.4
2022,11,13,9340,16562,3778,96.2,96,7.1,7.07,0,28.9,,,3585,3678,662,674,0.18,0.18,2.79,845,3.5,,77
2022,11,14,10093,16020,5955,96.3,95.7,7,7.04,6050,26.8,7.2,,3602,3472,587,594,0.16,0.17,2.45,310,3.6,2.22,75.4
2022,11,15,6957,10517,6576,96,96,7.07,7.07,4780,35.7,1.66,,4285,4259,703,699,0.16,0.16,2.67,762,,,72.7
2022,11,16,12667,16996,12223,96.3,96.4,7.5,7.04,9853,20.5,7.23,,3664,3700,594,629,0.16,0.17,2.27,1520,3.46,2.4,113.6
2022,11,17,15351,17195,12114,96.1,96.2,6.97,7.02,13858,19.2,6.47,214675,3542,3624,624,638,0.18,0.18,2.63,1380,3.92,1.84,115.7
2022,11,18,14039,18297,18222,96.3,96,7.55,7.07,17225,17,7.59,266950,3736,3623,643,663,0.17,0.18,2.51,1010,3.92,1.73,151.8
2022,11,19,11231,16713,3784,95.6,95.6,6.97,6.9,0,27,,,4108,3901,791,726,0.19,0.19,2.46,542,3.57,,95.3
2022,11,20,13435,16386,3792,95.9,95.9,6.93,6.84,0,25.5,,,3669,3583,682,694,0.19,0.19,2.45,910,3.56,,83.8
2022,11,21,14154,15331,12989,95.8,95.8,7.06,6.98,20574,20.2,6.66,140500,3736,3685,625,670,0.17,0.18,2.52,296,3.27,3.13,98.8
2022,11,22,14340,18511,21863,95.9,96,7.03,6.99,20455,15.7,6.43,,3678,3586,640,687,0.17,0.19,2.48,789,,3.44,131.8
2022,11,23,14956,21265,18242,96,96.2,7.04,7,19444,15.8,5.54,,4229,4115,777,804,0.18,0.2,2.64,1190,2.97,3.35,142.7
2022,11,24,14098,21822,8114,96.1,96.2,6.9,6.87,0,19.5,,,3769,3487,736,686,0.2,0.2,2.33,821,3.12,,98.2
2022,11,25,13493,22904,8122,95.8,94.5,6.89,6.79,4529,19.3,,,3640,3341,632,610,0.17,0.18,2.23,221,2.91,,78.6
2022,11,26,11770,23525,5295,96,95.9,7.11,7.09,0,21.1,,,3956,3678,645,654,0.16,0.18,2.25,166,,,66.9
2022,11,27,11462,23616,1085,95.7,95.6,7.07,7.05,0,23.7,,,3770,3341,674,630,0.18,0.19,2.29,140,2.73,,45.5
2022,11,28,10934,27738,13500,95.8,96,7.08,7.03,21664,16.4,,126600,3856,3364,603,558,0.16,0.17,2.44,202,2.7,0.33,74.6
2022,11,29,10214,29311,24201,96.3,95.8,7.03,6.97,20330,13.5,7.5,298300,3689,3085,658,538,0.18,0.17,2.49,548,2.71,2.16,77.5
2022,11,30,10015,34832,16617,95.9,95.7,7.04,6.96,15698,14,5.84,89650,4254,3646,762,665,0.18,0.18,2.56,577,2.68,3.5,50.9
2022,12,1,11231,25091,10925,95.9,96.2,7.03,6.92,7290,18.2,3.95,96575,3634,3026,610,544,0.17,0.18,2.49,880,2.76,2.79,67.1
2022,12,2,9339,19284,27877,96,96.1,7.02,6.69,20754,15.2,5.93,,3653,3049,625,549,0.17,0.18,2.52,925,2.62,1.93,110.9
2022,12,3,9777,16830,11859,96,95.8,7.07,6.94,7565,22.3,,,3548,2919,600,663,0.17,0.23,2.33,1060,2.97,,111.6
2022,12,4,9156,17318,8065,95.7,95.7,7.09,6.97,0,24.8,,,3569,2966,715,612,0.2,0.21,2.34,832,2.93,,103.5
2022,12,5,10142,18527,7940,96.1,95.9,7.1,6.98,11630,23.4,7.68,132900,3337,2842,596,545,0.18,0.19,2.33,199,3.7,2.68,106
2022,12,6,11693,17940,21945,96.1,96,7.07,6.97,22674,16.6,6.28,131900,3460,2868,626,545,0.18,0.19,2.43,776,3.19,2.85,135.4
2022,12,7,11668,17955,31249,96.1,95.6,7.01,6.9,22216,14.1,7.77,185500,3353,2899,645,630,0.19,0.22,2.51,1110,3.22,2.64,198.1
2022,12,8,13231,17246,21489,96.1,96.3,7.02,6.84,17665,16.5,1.59,258600,3208,2587,773,840,0.24,0.32,2.59,927,3.25,3.13,216.9
2022,12,9,14399,17378,19151,96.2,96.3,7.01,6.88,23009,16.8,9.13,219000,3114,2798,688,684,0.22,0.24,3.12,594,3.13,3.94,211.9
2022,12,10,13128,16558,8102,96,95.9,6.81,6.72,0,22.7,,,3094,2649,607,592,0.2,0.22,2.47,620,3.5,,173.6
2022,12,11,12625,17763,8105,95.8,96,7.04,7.01,0,22.3,,,3176,2734,709,665,0.22,0.24,2.28,781,2.99,,143.8
2022,12,12,11232,20366,12273,96.1,96.2,6.99,6.89,21380,19.6,5.99,,3268,3006,661,633,0.2,0.21,2.45,344,2.88,3.36,111.3
2022,12,13,11983,17526,23823,95.9,95.7,6.97,6.88,19248,16.1,5.41,,3266,2850,596,568,0.18,0.2,3.02,464,2.91,3.81,118.4
2022,12,14,11906,16096,28848,95.8,95.9,6.94,6.77,19480,15.1,6.58,,3118,2783,621,591,0.2,0.21,3.02,430,2.84,4.51,146.7
2022,12,15,10956,15776,16829,95.8,95.6,6.91,6.85,14424,19.7,5.27,,3057,2817,595,571,0.19,0.2,2.68,704,2.9,4.13,120.2
2022,12,16,10724,17473,17347,95.8,96.1,7,6.91,17863,18.8,5.85,,3097,2786,596,570,0.19,0.2,2.67,975,2.79,2.87,114.1
2022,12,17,11398,17061,8180,95.7,96.2,7.09,6.97,0,23.4,,,3183,3153,592,630,0.19,0.2,3.15,962,2.95,,86.2
2022,12,18,12014,16353,8191,96,95.9,7.02,6.99,0,23.5,,,3205,3056,682,630,0.21,0.21,3.15,811,3.11,,74.2
2022,12,19,11546,16040,18720,96.2,95.6,7.04,6.93,24673,18.5,5.98,116250,3282,3014,567,595,0.17,0.2,3.25,203,3.6,2.25,92
2022,12,20,11312,16583,19217,96.3,96.3,6.97,7.02,17690,18.2,7.18,,3215,3161,627,618,0.2,0.2,3.3,391,2.91,2.41,131.1
2022,12,21,14868,14273,24264,96.3,95.8,7.01,6.91,19316,16.1,1.68,,3192,3285,661,773,0.21,0.24,3.33,817,2.99,2.89,202.1
2022,12,22,11580,14375,10579,96,95.8,7.02,6.98,7201,23.5,9.19,,3210,2862,766,812,0.24,0.28,3.3,783,3.11,2.58,197.7
2022,12,23,12457,14280,3122,95.9,96.2,7.06,6.96,2452,28.7,,,3160,2911,670,642,0.21,0.22,3.13,580,3.21,,123.1
2022,12,24,11715,14857,1969,96.1,95.8,6.97,6.9,0,30.1,,,3240,2974,641,650,0.2,0.22,3.14,246,3.2,,87.1
2022,12,25,11180,15729,587,96.2,95.7,6.99,6.94,0,31.2,,,3281,3233,690,643,0.21,0.2,2.96,138,3.23,,57.1
2022,12,26,10262,15969,0,96.3,95.8,7.06,6.98,4828,32.7,,,3656,3336,637,588,0.17,0.18,3.03,142,3.1,,43.5
2022,12,27,10723,16996,18765,96.1,95.9,7.05,6.96,24483,18.5,11.68,91925,3547,3361,621,612,0.18,0.18,3.38,172,3.11,3.64,111.8
2022,12,28,13499,17410,28469,95.9,96.1,7.03,6.94,24962,14.4,9.29,185850,3306,3207,751,848,0.23,0.26,3.66,318,3.17,2.85,220.2
2022,12,29,13065,16375,25768,95.8,95.8,7.02,6.93,17688,15.5,8.15,170300,3170,3144,725,899,0.23,0.29,4.42,358,3.31,3.83,229.3
2022,12,30,13765,16430,14571,95.9,95.8,7.06,7.04,23138,19.2,,165400,3228,3161,682,679,0.21,0.21,3.61,428,3.52,3.82,200.9
2022,12,31,13509,16966,3786,96.2,95.9,7.18,7.1,0,25,,,3429,3233,671,682,0.2,0.21,3.38,914,3.42,,112.9
2023,1,1,12082,17823,3785,95.9,96.3,7.12,7.08,0,25.5,,,3705,3613,763,721,0.21,0.2,2.88,425,3.38,,80.3
2023,1,2,11679,16251,6178,95.7,95.7,7.17,7.11,4071,25.2,,,3692,3554,665,671,0.18,0.19,3.22,259,3.35,,78.9
2023,1,3,13110,16729,23817,96.4,95.7,7.14,7.07,17839,16,6.42,120550,3655,6546,680,684,0.19,0.1,5.27,186,3.32,4.25,146.7
2023,1,4,13279,15821,29580,95.6,95.7,7.07,7.02,17146,14.6,5.46,120900,3861,3736,831,891,0.22,0.24,4.96,660,3.51,2.28,187.1
2023,1,5,12348,14282,18645,96.2,95.8,7.11,7.07,14618,19,5.13,,3464,3483,758,754,0.22,0.22,3.9,555,3.48,2.44,146.1
2023,1,6,12491,16594,12439,96,95.5,7.09,7,21477,20.7,5.21,,3736,3705,717,726,0.19,0.2,3.65,476,3.36,,107.9
2023,1,7,12152,15555,6446,96.4,96.4,7.04,6.99,0,25.1,,,3823,3748,650,695,0.17,0.19,3.61,320,,,78.5
2023,1,8,12445,17189,6438,95.9,96,6.99,7.01,0,23.8,,,3843,3800,712,732,0.19,0.19,3.4,596,3.36,,76.2
2023,1,9,12308,18693,20675,95.7,95.8,7.05,7.03,19485,16.6,6.22,165600,3890,3773,682,671,0.18,0.18,3.53,218,3.28,1.93,113.7
2023,1,10,12865,18231,24780,96.1,95.2,7.08,7.03,22403,15.4,5.46,92750,3820,3570,707,646,0.19,0.18,3.66,362,3.18,2.1,144.1
2023,1,11,9686,15033,26138,96.1,95.1,7.05,6.98,20810,16.9,6.3,88150,3675,3508,638,625,0.17,0.18,3.54,609,,,136.5
2023,1,12,7099,11641,20537,96.1,95.6,7.06,6.99,17226,21.8,6.23,260250,3557,3464,621,587,0.17,0.17,3.48,420,,,70.9
2023,1,13,16306,17410,19367,95.8,95.3,7.04,6.94,23657,16.2,6.26,89750,3934,3356,644,545,0.16,0.16,3.45,318,3.25,3.45,95.7
2023,1,14,12669,15953,8064,95.9,95,7.07,6.98,0,23.4,,,3869,3334,599,599,0.15,0.18,3.33,657,3.18,,92.9
2023,1,15,11428,14734,7999,95.9,95.6,7.08,6.97,0,25.1,,,3805,3274,708,559,0.19,0.17,3.21,355,3.13,,74.5
2023,1,16,12730,17360,23916,95.8,95.9,7.03,6.94,27375,15.9,7.56,162350,3621,3143,550,465,0.15,0.15,4.58,165,3.12,3.15,97
2023,1,17,11814,16644,26129,95.9,94.8,7.03,6.9,20331,15.7,8.57,558850,3411,2904,586,574,0.17,0.2,3.74,399,3.2,3.27,149.8
2023,1,18,11830,15985,24815,96.3,95.1,7.01,6.86,20793,16.3,9.86,294700,3246,2671,663,495,0.2,0.19,4.34,508,2.87,3.1,151.3
2023,1,19,12892,17238,12862,96,95.8,6.96,6.8,4700,20,13.44,121500,3023,2400,592,517,0.2,0.22,5.61,743,3.29,3.35,161.7
2023,1,20,13194,15208,8127,95.6,96.3,7,6.83,16862,23.5,12.37,154800,2918,2309,536,481,0.18,0.21,4.99,679,3.65,3.17,148.8
2023,1,21,12534,16259,5513,96.3,96.2,6.93,6.76,0,25,,,2866,2300,558,538,0.19,0.23,3.78,802,3.78,,157.3
2023,1,22,13706,17621,5486,95.9,96,7.16,7,0,23.3,,,2982,2315,675,533,0.23,0.23,4.13,771,3.6,,154.3
2023,1,23,16440,18870,18446,96.2,96,7.12,6.97,19407,16,9.43,242650,2919,2400,547,484,0.19,0.2,3.77,309,3.58,1.69,167.1
2023,1,24,17526,18018,25258,96.4,96,6.98,6.82,20277,14.1,8.13,135550,2933,2247,549,531,0.19,0.24,3.74,715,3.56,2.1,191.7
2023,1,25,20750,16434,24836,96.2,96.2,6.96,6.82,23758,13.8,5.67,173750,2729,2265,530,501,0.19,0.22,4.44,539,3.19,2.33,184.1
2023,1,26,18510,18687,27303,95.8,96,6.95,6.83,20823,13.4,5.31,119350,2690,2230,502,460,0.19,0.21,3.77,394,3.21,2.25,171.8
2023,1,27,17266,16602,14697,96.1,96,6.93,6.82,12387,17.7,4.52,77450,2646,2302,664,472,0.25,0.21,3.67,580,3.27,3.22,141.9
2023,1,28,16805,15531,3762,95.7,95.3,6.81,6.79,0,23.8,,,2771,2474,494,487,0.18,0.2,3.47,625,3.3,,77.6
2023,1,29,16454,15940,3782,96.3,95.8,6.88,6.79,0,23.7,,,2906,2535,596,526,0.21,0.21,3.4,632,3.5,,66.6
2023,1,30,15610,16651,13743,96.4,96.3,6.96,6.85,15515,18.7,5.26,109150,2950,2586,512,480,0.17,0.19,3.43,261,2.85,2.35,78.9
2023,1,31,14432,15366,21876,96.1,95.9,6.97,6.88,18501,16.6,5.19,101500,2802,2622,526,504,0.19,0.19,3.45,463,2.95,2.93,113.7
2023,2,1,16626,16104,23178,96,96,6.94,6.84,17776,15.3,5.93,126900,2780,2512,523,521,0.19,0.21,3.53,704,2.95,2.76,132.6
2023,2,2,15627,19817,20102,96,96,6.93,6.83,15770,15.4,5.41,114950,2894,2455,533,477,0.18,0.19,3.55,1390,3.18,3.44,136.1
2023,2,3,14906,19526,13066,95.7,95.9,6.93,6.88,9536,18.1,5.66,120050,2816,2465,477,460,0.17,0.19,3.42,480,3.9,3.12,122.7
2023,2,4,14720,16465,3771,96,96,6.91,6.85,0,24.5,,,2953,2743,526,470,0.18,0.17,3.49,471,3.5,,78.7
2023,2,5,14002,16454,2704,95.8,95.5,6.95,6.89,0,25.9,,,2896,2878,554,506,0.19,0.18,3.42,589,2.78,,62.9
2023,2,6,14076,16034,12682,95.8,95.8,6.99,6.91,15639,20.1,5.91,,3174,3008,567,541,0.18,0.18,3.64,314,2.37,3.17,75.4
2023,2,7,14666,17436,19845,96.4,96.3,6.97,6.91,17953,16.5,5.64,,3265,3033,567,546,0.17,0.18,3.71,561,2.83,2.55,112.1
2023,2,8,16752,17631,20579,95.7,96.2,7.01,6.96,19157,15.6,5.64,125150,3347,3212,641,642,0.19,0.2,3.65,405,2.67,2.77,126
2023,2,9,16438,23313,26499,95.9,96.1,7.04,7,17605,13,6.82,191900,3382,3343,645,646,0.19,0.19,5.97,853,2.91,2.29,149
2023,2,10,18413,22664,17339,96.4,96,7.03,6.98,18848,14.7,6.9,179400,3337,3304,687,745,0.21,0.23,5.55,348,3.15,3.8,165.6
2023,2,11,17644,16909,6446,96.1,96,7.09,7,0,20.9,,,3762,3473,775,777,0.21,0.22,5.91,353,3.17,,131.5
2023,2,12,16970,16256,6455,96.4,96.1,7.03,7.08,0,21.6,,,3677,3706,829,812,0.23,0.22,4.69,560,3.11,,117.8
2023,2,13,16267,18828,13138,95.6,95.8,7.15,7.13,14797,17.8,6.86,162150,3960,3847,792,779,0.2,0.2,4.47,229,3.8,2.48,113.2
2023,2,14,17333,17001,16658,95.7,96.1,7.13,7.09,14481,16.8,6.42,130200,4022,3990,865,854,0.22,0.21,5.14,214,2.92,3.16,134.5
2023,2,15,17107,15212,25036,96.3,96,7.17,7.12,18977,15,5.66,111000,4046,4084,844,854,0.21,0.21,4.6,510,3.4,3.62,147.8
